tas,"	Year", Month, Country, ISO3, ISO2
26.6903,2001,9,GUY,,
27.46,2001,10,GUY,,
27.2854,2001,11,GUY,,
26.8193,2001,12,GUY,,
26.1152,2002,1,GUY,,
25.8455,2002,2,GUY,,
25.8995,2002,3,GUY,,
25.0655,2002,4,GUY,,
24.3642,2002,5,GUY,,
24.0785,2002,6,GUY,,
24.8288,2002,7,GUY,,
25.1501,2002,8,GUY,,
25.9822,2002,9,GUY,,
27.3032,2002,10,GUY,,
26.3458,2002,11,GUY,,
25.7063,2002,12,GUY,,
26.7407,2003,1,GUY,,
25.9609,2003,2,GUY,,
26.6519,2003,3,GUY,,
26.9425,2003,4,GUY,,
26.2548,2003,5,GUY,,
26.0288,2003,6,GUY,,
25.2285,2003,7,GUY,,
26.2781,2003,8,GUY,,
26.7715,2003,9,GUY,,
27.3036,2003,10,GUY,,
27.1843,2003,11,GUY,,
26.6508,2003,12,GUY,,
26.2164,2004,1,GUY,,
25.7893,2004,2,GUY,,
25.8639,2004,3,GUY,,
26.0563,2004,4,GUY,,
25.6495,2004,5,GUY,,
24.7674,2004,6,GUY,,
24.7948,2004,7,GUY,,
25.3726,2004,8,GUY,,
26.4756,2004,9,GUY,,
27.1085,2004,10,GUY,,
27.1481,2004,11,GUY,,
26.399,2004,12,GUY,,
26.5501,2005,1,GUY,,
26.2867,2005,2,GUY,,
26.2791,2005,3,GUY,,
25.5521,2005,4,GUY,,
25.3465,2005,5,GUY,,
25.7421,2005,6,GUY,,
24.9814,2005,7,GUY,,
25.4411,2005,8,GUY,,
26.5251,2005,9,GUY,,
26.8728,2005,10,GUY,,
27.2357,2005,11,GUY,,
25.596,2005,12,GUY,,
25.0743,2006,1,GUY,,
25.1133,2006,2,GUY,,
25.5355,2006,3,GUY,,
26.2126,2006,4,GUY,,
25.5999,2006,5,GUY,,
25.3192,2006,6,GUY,,
25.8552,2006,7,GUY,,
26.1066,2006,8,GUY,,
26.8818,2006,9,GUY,,
27.3528,2006,10,GUY,,
26.5525,2006,11,GUY,,
26.3306,2006,12,GUY,,
26.2766,2007,1,GUY,,
26.5578,2007,2,GUY,,
25.9771,2007,3,GUY,,
25.5677,2007,4,GUY,,
26.1062,2007,5,GUY,,
24.8669,2007,6,GUY,,
24.8459,2007,7,GUY,,
25.6402,2007,8,GUY,,
26.3891,2007,9,GUY,,
26.4259,2007,10,GUY,,
26.7505,2007,11,GUY,,
25.5739,2007,12,GUY,,
25.1056,2008,1,GUY,,
25.0675,2008,2,GUY,,
25.1741,2008,3,GUY,,
25.6234,2008,4,GUY,,
25.5049,2008,5,GUY,,
25.4535,2008,6,GUY,,
25.2063,2008,7,GUY,,
26.0283,2008,8,GUY,,
26.5841,2008,9,GUY,,
26.8894,2008,10,GUY,,
27.1606,2008,11,GUY,,
25.8529,2008,12,GUY,,
25.4493,2009,1,GUY,,
25.6032,2009,2,GUY,,
25.7999,2009,3,GUY,,
26.0219,2009,4,GUY,,
26.6164,2009,5,GUY,,
25.5158,2009,6,GUY,,
25.4863,2009,7,GUY,,
26.2901,2009,8,GUY,,
26.9641,2009,9,GUY,,
26.3429,2009,10,GUY,,
27.1465,2009,11,GUY,,
25.9478,2009,12,GUY,,
26.5418,2010,1,GUY,,
26.7502,2010,2,GUY,,
26.9594,2010,3,GUY,,
25.965,2010,4,GUY,,
25.7297,2010,5,GUY,,
25.9922,2010,6,GUY,,
25.7155,2010,7,GUY,,
25.8312,2010,8,GUY,,
26.7658,2010,9,GUY,,
27.1652,2010,10,GUY,,
27.2921,2010,11,GUY,,
25.7382,2010,12,GUY,,
25.7275,2011,1,GUY,,
25.362,2011,2,GUY,,
25.1558,2011,3,GUY,,
25.7998,2011,4,GUY,,
25.4023,2011,5,GUY,,
25.5701,2011,6,GUY,,
25.3719,2011,7,GUY,,
26.4299,2011,8,GUY,,
26.6023,2011,9,GUY,,
26.2157,2011,10,GUY,,
25.6713,2011,11,GUY,,
25.8157,2011,12,GUY,,
25.0375,2012,1,GUY,,
24.9261,2012,2,GUY,,
25.2127,2012,3,GUY,,
25.2714,2012,4,GUY,,
25.0589,2012,5,GUY,,
25.1829,2012,6,GUY,,
24.8896,2012,7,GUY,,
25.5403,2012,8,GUY,,
26.3706,2012,9,GUY,,
26.5821,2012,10,GUY,,
26.5813,2012,11,GUY,,
26.4243,2012,12,GUY,,
25.8933,2013,1,GUY,,
24.9742,2013,2,GUY,,
25.7994,2013,3,GUY,,
25.5885,2013,4,GUY,,
25.0277,2013,5,GUY,,
25.1158,2013,6,GUY,,
24.9673,2013,7,GUY,,
25.3254,2013,8,GUY,,
27.169,2013,9,GUY,,
26.3249,2013,10,GUY,,
26.7529,2013,11,GUY,,
26.5608,2013,12,GUY,,
25.3595,2014,1,GUY,,
25.9081,2014,2,GUY,,
26.4141,2014,3,GUY,,
25.9523,2014,4,GUY,,
26.9001,2014,5,GUY,,
25.7468,2014,6,GUY,,
25.6396,2014,7,GUY,,
25.7933,2014,8,GUY,,
27.407,2014,9,GUY,,
26.7098,2014,10,GUY,,
26.6005,2014,11,GUY,,
25.4807,2014,12,GUY,,
25.8673,2015,1,GUY,,
25.6092,2015,2,GUY,,
26.0682,2015,3,GUY,,
26.2581,2015,4,GUY,,
25.7698,2015,5,GUY,,
26.7813,2015,6,GUY,,
25.7054,2015,7,GUY,,
26.8375,2015,8,GUY,,
27.795,2015,9,GUY,,
28.4707,2015,10,GUY,,
27.6432,2015,11,GUY,,
27.0041,2015,12,GUY,,
10.1656,1991,1,DZA,,
13.8786,1991,2,DZA,,
18.1561,1991,3,DZA,,
21.5572,1991,4,DZA,,
24.7949,1991,5,DZA,,
30.9228,1991,6,DZA,,
32.0826,1991,7,DZA,,
32.8734,1991,8,DZA,,
29.6093,1991,9,DZA,,
23.5334,1991,10,DZA,,
17.627,1991,11,DZA,,
12.4416,1991,12,DZA,,
10.6198,1992,1,DZA,,
13.9448,1992,2,DZA,,
17.2058,1992,3,DZA,,
21.9844,1992,4,DZA,,
25.8112,1992,5,DZA,,
30.3791,1992,6,DZA,,
31.9018,1992,7,DZA,,
32.3624,1992,8,DZA,,
29.1977,1992,9,DZA,,
23.9802,1992,10,DZA,,
16.7896,1992,11,DZA,,
13.3756,1992,12,DZA,,
10.6643,1993,1,DZA,,
13.9177,1993,2,DZA,,
18.1726,1993,3,DZA,,
22.5796,1993,4,DZA,,
26.7005,1993,5,DZA,,
32.1496,1993,6,DZA,,
32.9804,1993,7,DZA,,
32.7169,1993,8,DZA,,
29.4873,1993,9,DZA,,
24.8689,1993,10,DZA,,
18.1713,1993,11,DZA,,
13.2036,1993,12,DZA,,
11.8896,1994,1,DZA,,
14.9059,1994,2,DZA,,
19.2272,1994,3,DZA,,
21.6704,1994,4,DZA,,
28.4324,1994,5,DZA,,
31.8002,1994,6,DZA,,
33.7617,1994,7,DZA,,
33.0267,1994,8,DZA,,
28.3936,1994,9,DZA,,
23.7183,1994,10,DZA,,
18.4415,1994,11,DZA,,
13.4941,1994,12,DZA,,
10.7191,1995,1,DZA,,
15.4202,1995,2,DZA,,
17.9307,1995,3,DZA,,
21.9706,1995,4,DZA,,
28.3166,1995,5,DZA,,
31.6092,1995,6,DZA,,
33.1027,1995,7,DZA,,
32.9264,1995,8,DZA,,
30.0051,1995,9,DZA,,
24.0402,1995,10,DZA,,
18.3319,1995,11,DZA,,
15.189,1995,12,DZA,,
14.1288,1996,1,DZA,,
14.9143,1996,2,DZA,,
18.3235,1996,3,DZA,,
22.0834,1996,4,DZA,,
27.258,1996,5,DZA,,
30.6125,1996,6,DZA,,
32.7689,1996,7,DZA,,
32.6069,1996,8,DZA,,
29.6754,1996,9,DZA,,
23.3072,1996,10,DZA,,
17.6398,1996,11,DZA,,
14.5965,1996,12,DZA,,
13.8353,1997,1,DZA,,
15.5991,1997,2,DZA,,
17.338,1997,3,DZA,,
21.8629,1997,4,DZA,,
27.5622,1997,5,DZA,,
32.4077,1997,6,DZA,,
33.041,1997,7,DZA,,
32.1379,1997,8,DZA,,
29.8576,1997,9,DZA,,
24.4689,1997,10,DZA,,
18.7637,1997,11,DZA,,
14.3278,1997,12,DZA,,
13.4815,1998,1,DZA,,
15.9556,1998,2,DZA,,
18.0986,1998,3,DZA,,
23.9489,1998,4,DZA,,
27.4599,1998,5,DZA,,
32.1396,1998,6,DZA,,
34.0439,1998,7,DZA,,
32.5884,1998,8,DZA,,
30.5589,1998,9,DZA,,
23.9265,1998,10,DZA,,
17.4719,1998,11,DZA,,
12.9772,1998,12,DZA,,
13.0877,1999,1,DZA,,
12.9995,1999,2,DZA,,
18.6543,1999,3,DZA,,
23.3071,1999,4,DZA,,
28.7109,1999,5,DZA,,
31.9966,1999,6,DZA,,
33.0464,1999,7,DZA,,
32.6885,1999,8,DZA,,
30.6363,1999,9,DZA,,
25.8462,1999,10,DZA,,
17.7577,1999,11,DZA,,
13.1238,1999,12,DZA,,
11.6858,2000,1,DZA,,
14.6363,2000,2,DZA,,
19.531,2000,3,DZA,,
24.6022,2000,4,DZA,,
28.8555,2000,5,DZA,,
31.7085,2000,6,DZA,,
33.4364,2000,7,DZA,,
32.9477,2000,8,DZA,,
29.611,2000,9,DZA,,
22.8978,2000,10,DZA,,
18.3624,2000,11,DZA,,
14.3171,2000,12,DZA,,
12.9131,2001,1,DZA,,
16.1465,2001,2,DZA,,
21.509,2001,3,DZA,,
23.1758,2001,4,DZA,,
27.2052,2001,5,DZA,,
32.4371,2001,6,DZA,,
33.8343,2001,7,DZA,,
32.9792,2001,8,DZA,,
29.5327,2001,9,DZA,,
25.7121,2001,10,DZA,,
18.1846,2001,11,DZA,,
14.5076,2001,12,DZA,,
12.1762,2002,1,DZA,,
14.9155,2002,2,DZA,,
19.2284,2002,3,DZA,,
22.7581,2002,4,DZA,,
26.6475,2002,5,DZA,,
32.1984,2002,6,DZA,,
33.9327,2002,7,DZA,,
32.0703,2002,8,DZA,,
30.4733,2002,9,DZA,,
24.535,2002,10,DZA,,
18.4867,2002,11,DZA,,
15.4305,2002,12,DZA,,
12.4418,2003,1,DZA,,
14.5014,2003,2,DZA,,
18.9653,2003,3,DZA,,
23.5149,2003,4,DZA,,
28.6113,2003,5,DZA,,
32.3915,2003,6,DZA,,
34.1426,2003,7,DZA,,
33.1159,2003,8,DZA,,
30.2409,2003,9,DZA,,
25.6498,2003,10,DZA,,
18.6298,2003,11,DZA,,
13.6568,2003,12,DZA,,
12.9519,2004,1,DZA,,
16.5306,2004,2,DZA,,
17.7511,2004,3,DZA,,
23.3812,2004,4,DZA,,
25.8188,2004,5,DZA,,
31.5646,2004,6,DZA,,
32.7758,2004,7,DZA,,
33.1221,2004,8,DZA,,
29.192,2004,9,DZA,,
26.1569,2004,10,DZA,,
17.1333,2004,11,DZA,,
13.9868,2004,12,DZA,,
10.6838,2005,1,DZA,,
13.1689,2005,2,DZA,,
19.2729,2005,3,DZA,,
24.2301,2005,4,DZA,,
29.3419,2005,5,DZA,,
32.0103,2005,6,DZA,,
33.8954,2005,7,DZA,,
32.6338,2005,8,DZA,,
29.8449,2005,9,DZA,,
25.8493,2005,10,DZA,,
18.2491,2005,11,DZA,,
13.3409,2005,12,DZA,,
11.5242,2006,1,DZA,,
14.0649,2006,2,DZA,,
19.5015,2006,3,DZA,,
23.8465,2006,4,DZA,,
28.6535,2006,5,DZA,,
31.6668,2006,6,DZA,,
34.0537,2006,7,DZA,,
32.6223,2006,8,DZA,,
29.3938,2006,9,DZA,,
25.5599,2006,10,DZA,,
18.0111,2006,11,DZA,,
13.1843,2006,12,DZA,,
12.9306,2007,1,DZA,,
16.4826,2007,2,DZA,,
18.0465,2007,3,DZA,,
22.5713,2007,4,DZA,,
27.3745,2007,5,DZA,,
31.8645,2007,6,DZA,,
32.9901,2007,7,DZA,,
32.7102,2007,8,DZA,,
30.4147,2007,9,DZA,,
24.9741,2007,10,DZA,,
17.8951,2007,11,DZA,,
13.3344,2007,12,DZA,,
11.6145,2008,1,DZA,,
14.8174,2008,2,DZA,,
19.0657,2008,3,DZA,,
23.7434,2008,4,DZA,,
27.3967,2008,5,DZA,,
31.6008,2008,6,DZA,,
33.6905,2008,7,DZA,,
32.7418,2008,8,DZA,,
30.3493,2008,9,DZA,,
23.9409,2008,10,DZA,,
16.8018,2008,11,DZA,,
12.767,2008,12,DZA,,
11.793,2009,1,DZA,,
15.231,2009,2,DZA,,
19.7142,2009,3,DZA,,
22.4258,2009,4,DZA,,
27.3128,2009,5,DZA,,
32.7219,2009,6,DZA,,
34.8059,2009,7,DZA,,
33.288,2009,8,DZA,,
28.6145,2009,9,DZA,,
24.9074,2009,10,DZA,,
18.3582,2009,11,DZA,,
15.9302,2009,12,DZA,,
14.26,2010,1,DZA,,
16.101,2010,2,DZA,,
20.3598,2010,3,DZA,,
24.1477,2010,4,DZA,,
27.5199,2010,5,DZA,,
31.7564,2010,6,DZA,,
33.9377,2010,7,DZA,,
32.4592,2010,8,DZA,,
30.0447,2010,9,DZA,,
24.4937,2010,10,DZA,,
18.9478,2010,11,DZA,,
15.599,2010,12,DZA,,
13.7845,2011,1,DZA,,
14.3753,2011,2,DZA,,
19.5873,2011,3,DZA,,
24.3716,2011,4,DZA,,
27.1679,2011,5,DZA,,
32.0632,2011,6,DZA,,
33.5472,2011,7,DZA,,
32.8815,2011,8,DZA,,
30.8129,2011,9,DZA,,
23.8373,2011,10,DZA,,
18.4835,2011,11,DZA,,
13.4763,2011,12,DZA,,
11.4263,2012,1,DZA,,
13.1206,2012,2,DZA,,
17.5302,2012,3,DZA,,
23.1121,2012,4,DZA,,
28.6056,2012,5,DZA,,
33.0242,2012,6,DZA,,
33.7427,2012,7,DZA,,
33.3872,2012,8,DZA,,
30.1046,2012,9,DZA,,
25.7298,2012,10,DZA,,
19.4788,2012,11,DZA,,
14.1569,2012,12,DZA,,
12.8521,2013,1,DZA,,
14.2408,2013,2,DZA,,
20.4122,2013,3,DZA,,
23.5078,2013,4,DZA,,
27.5091,2013,5,DZA,,
31.692,2013,6,DZA,,
32.9662,2013,7,DZA,,
32.1263,2013,8,DZA,,
29.6035,2013,9,DZA,,
25.2258,2013,10,DZA,,
17.7149,2013,11,DZA,,
13.3849,2013,12,DZA,,
13.4966,2014,1,DZA,,
15.7517,2014,2,DZA,,
18.5196,2014,3,DZA,,
24.0449,2014,4,DZA,,
28.4901,2014,5,DZA,,
32.1421,2014,6,DZA,,
33.7235,2014,7,DZA,,
32.9766,2014,8,DZA,,
30.388,2014,9,DZA,,
25.5039,2014,10,DZA,,
18.7688,2014,11,DZA,,
13.255,2014,12,DZA,,
11.4575,2015,1,DZA,,
13.7142,2015,2,DZA,,
18.6313,2015,3,DZA,,
23.0832,2015,4,DZA,,
29.1591,2015,5,DZA,,
32.5674,2015,6,DZA,,
34.0243,2015,7,DZA,,
32.9743,2015,8,DZA,,
29.8894,2015,9,DZA,,
25.861,2015,10,DZA,,
18.2145,2015,11,DZA,,
13.3522,2015,12,DZA,,
22.4415,1991,1,AGO,,
22.7255,1991,2,AGO,,
22.669,1991,3,AGO,,
22.4525,1991,4,AGO,,
21.3282,1991,5,AGO,,
19.1785,1991,6,AGO,,
18.0924,1991,7,AGO,,
19.9614,1991,8,AGO,,
22.2403,1991,9,AGO,,
23.2026,1991,10,AGO,,
22.8416,1991,11,AGO,,
22.6929,1991,12,AGO,,
22.9476,1992,1,AGO,,
23.3822,1992,2,AGO,,
23.2255,1992,3,AGO,,
22.9454,1992,4,AGO,,
21.291,1992,5,AGO,,
18.6935,1992,6,AGO,,
18.2432,1992,7,AGO,,
19.7312,1992,8,AGO,,
22.8068,1992,9,AGO,,
23.3955,1992,10,AGO,,
22.5358,1992,11,AGO,,
22.8844,1992,12,AGO,,
22.8854,1993,1,AGO,,
22.4585,1993,2,AGO,,
22.799,1993,3,AGO,,
22.4717,1993,4,AGO,,
21.4968,1993,5,AGO,,
18.7182,1993,6,AGO,,
18.6034,1993,7,AGO,,
20.2313,1993,8,AGO,,
21.7624,1993,9,AGO,,
24.0889,1993,10,AGO,,
22.7759,1993,11,AGO,,
23.2044,1993,12,AGO,,
22.83,1994,1,AGO,,
22.6011,1994,2,AGO,,
23.5563,1994,3,AGO,,
21.5053,1994,4,AGO,,
21.281,1994,5,AGO,,
18.1061,1994,6,AGO,,
18.0093,1994,7,AGO,,
20.1625,1994,8,AGO,,
22.8077,1994,9,AGO,,
23.2298,1994,10,AGO,,
23.5981,1994,11,AGO,,
22.9424,1994,12,AGO,,
23.7243,1995,1,AGO,,
22.7632,1995,2,AGO,,
22.9537,1995,3,AGO,,
22.4622,1995,4,AGO,,
21.3141,1995,5,AGO,,
18.6792,1995,6,AGO,,
18.2152,1995,7,AGO,,
21.1402,1995,8,AGO,,
22.4133,1995,9,AGO,,
24.0777,1995,10,AGO,,
23.7089,1995,11,AGO,,
22.7707,1995,12,AGO,,
22.6857,1996,1,AGO,,
22.6552,1996,2,AGO,,
21.8415,1996,3,AGO,,
22.4068,1996,4,AGO,,
21.1642,1996,5,AGO,,
18.0501,1996,6,AGO,,
18.1644,1996,7,AGO,,
21.0159,1996,8,AGO,,
22.9897,1996,9,AGO,,
24.155,1996,10,AGO,,
23.9002,1996,11,AGO,,
23.0985,1996,12,AGO,,
22.5109,1997,1,AGO,,
22.4325,1997,2,AGO,,
23.0712,1997,3,AGO,,
22.7509,1997,4,AGO,,
20.46,1997,5,AGO,,
19.5533,1997,6,AGO,,
18.9064,1997,7,AGO,,
20.665,1997,8,AGO,,
23.1258,1997,9,AGO,,
23.556,1997,10,AGO,,
24.138,1997,11,AGO,,
23.7471,1997,12,AGO,,
23.0128,1998,1,AGO,,
23.5354,1998,2,AGO,,
23.0076,1998,3,AGO,,
23.2914,1998,4,AGO,,
21.4688,1998,5,AGO,,
19.4058,1998,6,AGO,,
19.3991,1998,7,AGO,,
20.824,1998,8,AGO,,
22.8767,1998,9,AGO,,
24.081,1998,10,AGO,,
23.5807,1998,11,AGO,,
22.2914,1998,12,AGO,,
22.3475,1999,1,AGO,,
22.6982,1999,2,AGO,,
22.7015,1999,3,AGO,,
22.5881,1999,4,AGO,,
20.9064,1999,5,AGO,,
18.8698,1999,6,AGO,,
18.683,1999,7,AGO,,
19.9772,1999,8,AGO,,
20.5433,1999,9,AGO,,
22.8055,1999,10,AGO,,
23.1127,1999,11,AGO,,
23.1459,1999,12,AGO,,
22.9073,2000,1,AGO,,
22.7056,2000,2,AGO,,
22.6163,2000,3,AGO,,
21.5836,2000,4,AGO,,
21.3679,2000,5,AGO,,
19.4646,2000,6,AGO,,
18.4675,2000,7,AGO,,
19.9366,2000,8,AGO,,
22.5098,2000,9,AGO,,
23.7868,2000,10,AGO,,
22.4316,2000,11,AGO,,
22.6672,2000,12,AGO,,
22.8342,2001,1,AGO,,
22.6997,2001,2,AGO,,
23.081,2001,3,AGO,,
22.5852,2001,4,AGO,,
21.7082,2001,5,AGO,,
18.6648,2001,6,AGO,,
18.0734,2001,7,AGO,,
20.5672,2001,8,AGO,,
23.0485,2001,9,AGO,,
23.0739,2001,10,AGO,,
22.778,2001,11,AGO,,
23.2166,2001,12,AGO,,
22.9607,2002,1,AGO,,
22.861,2002,2,AGO,,
22.7833,2002,3,AGO,,
23.1334,2002,4,AGO,,
21.4943,2002,5,AGO,,
19.1813,2002,6,AGO,,
19.4907,2002,7,AGO,,
20.8706,2002,8,AGO,,
21.9264,2002,9,AGO,,
22.8423,2002,10,AGO,,
23.6676,2002,11,AGO,,
22.9784,2002,12,AGO,,
23.2027,2003,1,AGO,,
23.0757,2003,2,AGO,,
23.3529,2003,3,AGO,,
22.6056,2003,4,AGO,,
21.6458,2003,5,AGO,,
19.7925,2003,6,AGO,,
18.5852,2003,7,AGO,,
20.8763,2003,8,AGO,,
22.7846,2003,9,AGO,,
23.8603,2003,10,AGO,,
23.2325,2003,11,AGO,,
22.8548,2003,12,AGO,,
22.9303,2004,1,AGO,,
23.1602,2004,2,AGO,,
23.5128,2004,3,AGO,,
22.9948,2004,4,AGO,,
20.7217,2004,5,AGO,,
18.5104,2004,6,AGO,,
18.5474,2004,7,AGO,,
20.2302,2004,8,AGO,,
22.8645,2004,9,AGO,,
23.4729,2004,10,AGO,,
23.0745,2004,11,AGO,,
23.4946,2004,12,AGO,,
23.646,2005,1,AGO,,
23.4738,2005,2,AGO,,
23.9083,2005,3,AGO,,
23.7824,2005,4,AGO,,
21.9696,2005,5,AGO,,
19.8454,2005,6,AGO,,
19.2203,2005,7,AGO,,
21.044,2005,8,AGO,,
22.0703,2005,9,AGO,,
24.2682,2005,10,AGO,,
23.5757,2005,11,AGO,,
22.5234,2005,12,AGO,,
22.5364,2006,1,AGO,,
22.6048,2006,2,AGO,,
22.6709,2006,3,AGO,,
22.6125,2006,4,AGO,,
20.4599,2006,5,AGO,,
19.2074,2006,6,AGO,,
18.6657,2006,7,AGO,,
20.0736,2006,8,AGO,,
22.0175,2006,9,AGO,,
23.4168,2006,10,AGO,,
22.8789,2006,11,AGO,,
22.428,2006,12,AGO,,
22.8471,2007,1,AGO,,
22.7229,2007,2,AGO,,
22.8478,2007,3,AGO,,
22.5727,2007,4,AGO,,
20.9094,2007,5,AGO,,
18.5884,2007,6,AGO,,
18.5631,2007,7,AGO,,
20.0499,2007,8,AGO,,
22.3373,2007,9,AGO,,
22.9958,2007,10,AGO,,
22.7523,2007,11,AGO,,
22.2786,2007,12,AGO,,
22.1709,2008,1,AGO,,
22.3647,2008,2,AGO,,
22.3538,2008,3,AGO,,
22.2772,2008,4,AGO,,
20.8542,2008,5,AGO,,
18.6137,2008,6,AGO,,
18.5262,2008,7,AGO,,
20.199,2008,8,AGO,,
22.2526,2008,9,AGO,,
23.8708,2008,10,AGO,,
22.923,2008,11,AGO,,
23.1526,2008,12,AGO,,
23.3774,2009,1,AGO,,
22.8781,2009,2,AGO,,
22.8809,2009,3,AGO,,
22.4012,2009,4,AGO,,
20.8688,2009,5,AGO,,
19.1394,2009,6,AGO,,
18.3823,2009,7,AGO,,
22.0479,2009,8,AGO,,
22.3909,2009,9,AGO,,
23.8019,2009,10,AGO,,
22.9321,2009,11,AGO,,
23.4427,2009,12,AGO,,
23.0851,2010,1,AGO,,
23.9935,2010,2,AGO,,
23.758,2010,3,AGO,,
22.8706,2010,4,AGO,,
21.5659,2010,5,AGO,,
19.4647,2010,6,AGO,,
18.8672,2010,7,AGO,,
20.2499,2010,8,AGO,,
22.5315,2010,9,AGO,,
23.6027,2010,10,AGO,,
23.0813,2010,11,AGO,,
22.3439,2010,12,AGO,,
22.5173,2011,1,AGO,,
22.3211,2011,2,AGO,,
22.5161,2011,3,AGO,,
21.8175,2011,4,AGO,,
20.537,2011,5,AGO,,
19.1915,2011,6,AGO,,
18.209,2011,7,AGO,,
20.2019,2011,8,AGO,,
22.5983,2011,9,AGO,,
23.2188,2011,10,AGO,,
22.5395,2011,11,AGO,,
22.8318,2011,12,AGO,,
22.2548,2012,1,AGO,,
22.945,2012,2,AGO,,
23.2009,2012,3,AGO,,
21.5569,2012,4,AGO,,
20.5111,2012,5,AGO,,
18.7308,2012,6,AGO,,
17.8674,2012,7,AGO,,
20.0311,2012,8,AGO,,
22.4395,2012,9,AGO,,
23.2291,2012,10,AGO,,
22.7793,2012,11,AGO,,
22.6467,2012,12,AGO,,
22.6775,2013,1,AGO,,
22.7926,2013,2,AGO,,
23.4798,2013,3,AGO,,
22.0532,2013,4,AGO,,
20.4721,2013,5,AGO,,
19.7614,2013,6,AGO,,
19.3588,2013,7,AGO,,
20.3096,2013,8,AGO,,
22.8298,2013,9,AGO,,
22.9815,2013,10,AGO,,
23.0347,2013,11,AGO,,
22.4192,2013,12,AGO,,
